City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
Spirit Lake,03/28/2018,42,20,9,12,47,5,1,20,14,170,1811.0999999999997,1785,24326.010000000006
Spirit Lake,04/04/2018,49,26,7,9,69,10,0,23,13,206,2601.85,2207,39795.01000000001
Spirit Lake,04/11/2018,47,28,3,10,81,7,5,24,17,222,2016.9499999999998,1969,31223.21000000001
Spirit Lake,04/18/2018,43,17,8,2,62,4,4,7,10,157,1640.1399999999996,1594,18596.470000000005
Spirit Lake,04/25/2018,52,29,2,3,60,8,3,36,21,214,3321.8,2618,44348.03000000002
Spirit Lake,05/02/2018,58,44,8,16,77,15,1,27,21,267,6781.120000000001,5147,80440.51999999997
Spirit Lake,05/09/2018,62,27,7,7,93,23,1,36,26,282,2552.7,2536,37191.10000000002
Spirit Lake,05/16/2018,72,26,9,18,78,13,1,23,28,268,2909.6199999999994,2878,42306.70999999998
Spirit Lake,05/23/2018,86,36,8,9,102,10,3,30,25,309,2839.2699999999995,3011,41539.680000000015
Spirit Lake,12/27/2017,46,30,15,22,89,6,3,15,36,262,1798.61,1864,27851.100000000013
Springville,01/22/2018,5,1,0,1,1,0,0,0,0,8,331.8,540,3377.04
Springville,02/26/2018,5,2,1,1,5,0,0,1,1,16,297.0,342,3343.56
Springville,04/30/2018,1,0,0,0,6,1,0,0,0,8,171.0,162,2044.3799999999999
St Ansgar,01/08/2018,5,6,1,5,10,1,0,0,2,30,285.75,214,3487.11
St Ansgar,01/15/2018,13,5,3,1,23,3,0,3,5,56,409.87,369,4675.38
St Ansgar,01/22/2018,5,3,1,3,6,0,1,1,1,21,144.25,118,2107.71
St Ansgar,01/29/2018,3,3,1,2,8,1,0,3,1,22,160.75,117,2088.5400000000004
St Ansgar,02/05/2018,12,6,1,2,23,0,1,1,6,52,547.5400000000001,546,6076.770000000001
St Ansgar,02/13/2018,6,2,0,4,3,0,0,0,2,17,157.75,114,1761.98
St Ansgar,02/19/2018,6,3,1,2,7,2,0,1,6,28,201.5,176,2860.5899999999992
St Ansgar,02/26/2018,9,3,1,3,9,0,0,1,4,30,354.5,293,3511.2399999999993
St Ansgar,03/05/2018,4,2,0,3,5,1,0,0,2,17,132.0,114,1821.8799999999997
St Ansgar,03/12/2018,4,1,0,0,5,0,1,1,1,13,110.75,81,1341.32
St Ansgar,03/19/2018,5,1,0,2,6,2,0,0,1,17,145.5,112,2112.48
St Ansgar,03/26/2018,10,9,2,2,19,2,0,0,4,48,488.25,429,5457.740000000001
St Ansgar,04/02/2018,5,2,1,5,6,1,0,1,2,23,151.75,123,1675.27
St Ansgar,04/09/2018,6,2,1,1,8,0,1,1,3,23,190.75,151,2373.18
St Ansgar,04/16/2018,4,2,1,3,5,0,1,0,0,16,142.25,105,1807.3800000000003
St Ansgar,04/23/2018,9,8,4,1,21,1,0,2,4,50,389.62,327,4734.45
St Ansgar,04/30/2018,3,2,0,1,4,2,0,0,1,13,108.0,81,1289.13
St Ansgar,05/07/2018,8,1,1,1,5,0,1,1,3,21,155.25,124,2373.24
St Ansgar,05/14/2018,7,10,1,3,16,2,1,1,1,42,352.75,306,3863.8599999999997
St Ansgar,05/21/2018,6,2,1,1,9,2,1,0,1,23,171.0,122,2314.3899999999994
St Ansgar,12/22/2017,5,6,3,5,18,4,0,1,5,47,371.44,334,4374.449999999999
St Charles,01/12/2018,1,1,0,0,8,0,0,0,0,10,133.5,186,2190.2999999999997
St Charles,01/19/2018,1,0,0,0,5,0,0,0,0,6,118.5,80,1103.46
St Charles,03/09/2018,4,1,0,0,4,1,0,0,0,10,135.0,194,1930.12
St Charles,04/13/2018,4,2,0,0,12,0,0,0,0,18,285.0,322,4013.2999999999997
St Charles,04/27/2018,3,2,0,0,1,0,0,0,0,6,90.0,204,1188.6000000000001
St Lucas,01/05/2018,6,5,0,0,7,0,0,0,0,18,226.5,186,3109.8599999999997
St Lucas,01/12/2018,7,3,0,2,8,0,0,1,0,21,182.5,134,3000.4300000000003
St Lucas,01/19/2018,3,1,0,2,5,0,0,0,0,11,121.5,94,1823.46
St Lucas,01/26/2018,3,5,0,2,4,0,0,1,0,15,172.5,138,2079.72
St Lucas,02/02/2018,2,4,1,0,3,0,0,0,0,10,141.0,104,2065.3
St Lucas,02/09/2018,0,1,0,1,5,0,0,1,2,10,126.0,102,1587.78
St Lucas,02/16/2018,5,2,0,2,4,0,0,2,3,18,197.5,151,2852.6699999999996
St Lucas,02/23/2018,3,1,0,2,4,1,0,0,1,12,141.0,120,2314.98
St Lucas,03/02/2018,4,3,0,0,3,0,0,0,0,10,147.0,96,1786.44
St Lucas,03/09/2018,1,6,1,0,6,0,0,0,0,14,157.75,118,2321.6600000000003
St Lucas,03/16/2018,2,1,0,1,3,0,0,0,0,7,69.0,54,1174.56
St Lucas,03/23/2018,2,3,0,3,2,1,0,0,0,11,109.75,82,1424.38
St Lucas,03/30/2018,2,2,0,3,3,0,0,0,1,11,93.25,76,1209.1699999999998
St Lucas,04/06/2018,1,1,0,2,4,0,0,0,1,9,93.0,60,1147.74
St Lucas,04/13/2018,2,3,0,0,5,0,0,0,0,10,138.0,84,2187.54
St Lucas,04/20/2018,1,2,0,0,7,2,0,0,0,12,113.5,86,1821.06
St Lucas,04/27/2018,2,3,0,2,1,1,0,0,2,11,99.75,65,1396.0500000000002
St Lucas,05/04/2018,3,3,1,2,2,0,0,0,2,13,147.0,119,1919.4099999999999
St Lucas,05/11/2018,5,2,0,2,4,2,0,0,1,16,134.0,118,2057.0
St Lucas,05/18/2018,0,1,0,1,2,1,0,0,3,8,84.0,64,1094.82
St Lucas,05/25/2018,6,2,1,2,7,0,0,1,1,20,231.0,184,3162.4
St Lucas,12/22/2017,3,1,0,0,3,1,1,1,1,11,77.0,73,1129.67
Stanton,01/26/2018,2,4,0,0,8,1,0,0,0,15,159.0,211,2728.08
Stanton,02/23/2018,2,4,0,1,2,1,0,0,0,10,121.5,168,1597.92
Stanton,03/16/2018,1,2,0,0,3,0,0,0,1,7,94.5,158,1071.6
Stanton,04/27/2018,2,1,0,0,7,0,0,2,0,12,148.5,186,2461.2000000000003
Stanton,05/18/2018,3,4,0,0,6,0,0,0,0,13,234.0,266,2955.12
Stanton,12/22/2017,3,3,0,1,3,1,0,0,0,11,154.5,168,1987.2599999999998
Stanwood,02/05/2018,3,6,0,0,5,0,0,0,0,14,409.5,570,5071.860000000001
Stanwood,02/12/2018,0,1,0,0,0,0,0,0,0,1,36.0,48,416.16
Stanwood,03/05/2018,4,1,1,2,5,0,0,0,2,15,360.0,274,5141.5199999999995
Stanwood,03/19/2018,1,1,1,0,6,0,0,0,0,9,142.5,174,2681.7
Stanwood,04/23/2018,4,2,1,1,8,1,0,0,0,17,295.5,425,4906.800000000001
Stanwood,05/21/2018,4,1,2,0,1,0,0,0,0,8,286.5,246,3164.28
State Center,01/11/2018,10,6,3,5,19,3,0,4,5,55,218.19,236,3059.75
State Center,01/19/2018,6,3,0,2,13,1,0,4,3,32,68.44,61,1121.59
State Center,02/01/2018,10,0,2,1,8,2,0,3,3,29,104.98999999999998,91,1045.1100000000001
State Center,02/08/2018,6,3,0,0,3,0,0,0,0,12,74.7,84,1092.9
