GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0400000US19,19,Iowa,1600000US1944580,1944580,"Iowa - PLACE - Le Roy city, Decatur County","Le Roy city, Decatur County",15,9,0.33,0.00,0.33,45.5,27.3
0400000US19,19,Iowa,1600000US1944670,1944670,"Iowa - PLACE - Lester city, Lyon County","Lester city, Lyon County",294,115,1.82,0.00,1.82,161.3,63.1
0400000US19,19,Iowa,1600000US1944715,1944715,"Iowa - PLACE - Letts city, Louisa County","Letts city, Louisa County",384,153,0.59,0.00,0.59,655.4,261.1
0400000US19,19,Iowa,1600000US1944805,1944805,"Iowa - PLACE - Lewis city, Cass County","Lewis city, Cass County",433,200,0.50,0.00,0.50,865.7,399.9
0400000US19,19,Iowa,1600000US1944985,1944985,"Iowa - PLACE - Libertyville city, Jefferson County","Libertyville city, Jefferson County",315,142,0.49,0.00,0.49,646.2,291.3
0400000US19,19,Iowa,1600000US1945030,1945030,"Iowa - PLACE - Lidderdale city, Carroll County","Lidderdale city, Carroll County",180,88,2.42,0.00,2.42,74.5,36.4
0400000US19,19,Iowa,1600000US1945165,1945165,"Iowa - PLACE - Lime Springs city, Howard County","Lime Springs city, Howard County",505,253,1.02,0.00,1.02,496.0,248.5
0400000US19,19,Iowa,1600000US1945255,1945255,"Iowa - PLACE - Lincoln city, Tama County","Lincoln city, Tama County",162,81,0.46,0.00,0.46,352.7,176.4
0400000US19,19,Iowa,1600000US1945390,1945390,"Iowa - PLACE - Linden city, Dallas County","Linden city, Dallas County",199,92,0.79,0.00,0.79,251.2,116.1
0400000US19,19,Iowa,1600000US1945435,1945435,"Iowa - PLACE - Lineville city, Wayne County","Lineville city, Wayne County",217,135,0.90,0.00,0.90,242.2,150.7
0400000US19,19,Iowa,1600000US1945480,1945480,"Iowa - PLACE - Linn Grove city, Buena Vista County","Linn Grove city, Buena Vista County",154,93,0.61,0.03,0.58,264.2,159.6
0400000US19,19,Iowa,1600000US1945615,1945615,"Iowa - PLACE - Lisbon city, Linn County","Lisbon city, Linn County",2152,861,2.14,0.00,2.14,1004.7,402.0
0400000US19,19,Iowa,1600000US1945660,1945660,"Iowa - PLACE - Liscomb city, Marshall County","Liscomb city, Marshall County",301,127,0.98,0.00,0.98,306.2,129.2
0400000US19,19,Iowa,1600000US1945705,1945705,"Iowa - PLACE - Little Cedar CDP, Mitchell County","Little Cedar CDP, Mitchell County",60,30,1.77,0.00,1.77,33.9,17.0
0400000US19,19,Iowa,1600000US1945795,1945795,"Iowa - PLACE - Little Rock city, Lyon County","Little Rock city, Lyon County",459,221,0.80,0.00,0.80,571.8,275.3
0400000US19,19,Iowa,1600000US1945840,1945840,"Iowa - PLACE - Little Sioux city, Harrison County","Little Sioux city, Harrison County",170,108,0.37,0.00,0.37,457.8,290.9
0400000US19,19,Iowa,1600000US1945975,1945975,"Iowa - PLACE - Livermore city, Humboldt County","Livermore city, Humboldt County",384,197,0.70,0.00,0.70,548.5,281.4
0400000US19,19,Iowa,1600000US1946065,1946065,"Iowa - PLACE - Lockridge city, Jefferson County","Lockridge city, Jefferson County",268,123,0.74,0.00,0.74,360.0,165.2
0400000US19,19,Iowa,1600000US1946155,1946155,"Iowa - PLACE - Logan city, Harrison County","Logan city, Harrison County",1534,649,1.00,0.00,1.00,1529.0,646.9
0400000US19,19,Iowa,1600000US1946245,1946245,"Iowa - PLACE - Lohrville city, Calhoun County","Lohrville city, Calhoun County",368,194,2.14,0.00,2.14,171.7,90.5
0400000US19,19,Iowa,1600000US1946290,1946290,"Iowa - PLACE - Lone Rock city, Kossuth County","Lone Rock city, Kossuth County",146,82,0.12,0.00,0.12,1235.9,694.1
0400000US19,19,Iowa,1600000US1946335,1946335,"Iowa - PLACE - Lone Tree city, Johnson County","Lone Tree city, Johnson County",1300,539,1.04,0.00,1.04,1247.3,517.1
0400000US19,19,Iowa,1600000US1946425,1946425,"Iowa - PLACE - Long Grove city, Scott County","Long Grove city, Scott County",808,287,1.02,0.00,1.02,793.6,281.9
0400000US19,19,Iowa,1600000US1946515,1946515,"Iowa - PLACE - Lorimor city, Union County","Lorimor city, Union County",360,211,0.38,0.00,0.38,950.2,556.9
0400000US19,19,Iowa,1600000US1946605,1946605,"Iowa - PLACE - Lost Nation city, Clinton County","Lost Nation city, Clinton County",446,221,0.64,0.00,0.64,702.0,347.9
0400000US19,19,Iowa,1600000US1946785,1946785,"Iowa - PLACE - Loveland CDP, Pottawattamie County","Loveland CDP, Pottawattamie County",35,21,0.06,0.00,0.06,552.9,331.8
0400000US19,19,Iowa,1600000US1946830,1946830,"Iowa - PLACE - Lovilia city, Monroe County","Lovilia city, Monroe County",538,228,0.50,0.00,0.50,1072.5,454.5
0400000US19,19,Iowa,1600000US1946920,1946920,"Iowa - PLACE - Lowden city, Cedar County","Lowden city, Cedar County",789,371,1.02,0.00,1.02,770.8,362.5
0400000US19,19,Iowa,1600000US1947010,1947010,"Iowa - PLACE - Low Moor city, Clinton County","Low Moor city, Clinton County",288,124,0.46,0.00,0.46,620.0,266.9
0400000US19,19,Iowa,1600000US1947055,1947055,"Iowa - PLACE - Luana city, Clayton County","Luana city, Clayton County",269,119,1.05,0.00,1.05,255.6,113.1
0400000US19,19,Iowa,1600000US1947100,1947100,"Iowa - PLACE - Lucas city, Lucas County","Lucas city, Lucas County",216,112,0.97,0.01,0.97,223.7,116.0
0400000US19,19,Iowa,1600000US1947280,1947280,"Iowa - PLACE - Luther city, Boone County","Luther city, Boone County",122,59,0.77,0.00,0.77,157.5,76.2
0400000US19,19,Iowa,1600000US1947370,1947370,Iowa - PLACE - Lu Verne city,Lu Verne city,261,152,2.26,0.00,2.26,115.5,67.3
0400000US19,19,Iowa,1550000US1947370091,1947370091,Iowa - PLACE - Lu Verne city - Humboldt County (part),Humboldt County (part),36,20,1.18,0.00,1.18,30.5,16.9
0400000US19,19,Iowa,1550000US1947370109,1947370109,Iowa - PLACE - Lu Verne city - Kossuth County (part),Kossuth County (part),225,132,1.08,0.00,1.08,208.7,122.5
0400000US19,19,Iowa,1600000US1947460,1947460,"Iowa - PLACE - Luxemburg city, Dubuque County","Luxemburg city, Dubuque County",240,103,0.46,0.00,0.46,525.4,225.5
0400000US19,19,Iowa,1600000US1947505,1947505,"Iowa - PLACE - Luzerne city, Benton County","Luzerne city, Benton County",96,38,0.12,0.00,0.12,789.9,312.7
0400000US19,19,Iowa,1600000US1947595,1947595,"Iowa - PLACE - Lynnville city, Jasper County","Lynnville city, Jasper County",379,174,1.11,0.00,1.11,343.0,157.5
0400000US19,19,Iowa,1600000US1947730,1947730,Iowa - PLACE - Lytton city,Lytton city,315,147,0.20,0.00,0.20,1588.7,741.4
0400000US19,19,Iowa,1550000US1947730025,1947730025,Iowa - PLACE - Lytton city - Calhoun County (part),Calhoun County (part),43,19,0.02,0.00,0.02,1843.1,814.4
0400000US19,19,Iowa,1550000US1947730161,1947730161,Iowa - PLACE - Lytton city - Sac County (part),Sac County (part),272,128,0.17,0.00,0.17,1554.7,731.6
0400000US19,19,Iowa,1600000US1947775,1947775,"Iowa - PLACE - McCallsburg city, Story County","McCallsburg city, Story County",333,148,0.53,0.00,0.53,627.5,278.9
0400000US19,19,Iowa,1600000US1947820,1947820,"Iowa - PLACE - McCausland city, Scott County","McCausland city, Scott County",291,123,0.57,0.02,0.54,536.4,226.7
0400000US19,19,Iowa,1600000US1947865,1947865,"Iowa - PLACE - McClelland city, Pottawattamie County","McClelland city, Pottawattamie County",151,56,0.17,0.00,0.17,903.9,335.2
0400000US19,19,Iowa,1600000US1947955,1947955,"Iowa - PLACE - Macedonia city, Pottawattamie County","Macedonia city, Pottawattamie County",246,137,0.33,0.00,0.33,747.6,416.3
0400000US19,19,Iowa,1600000US1948000,1948000,"Iowa - PLACE - McGregor city, Clayton County","McGregor city, Clayton County",871,509,1.30,0.00,1.30,669.2,391.0
0400000US19,19,Iowa,1600000US1948045,1948045,"Iowa - PLACE - McIntire city, Mitchell County","McIntire city, Mitchell County",122,64,1.01,0.00,1.01,120.3,63.1
0400000US19,19,Iowa,1600000US1948180,1948180,"Iowa - PLACE - Macksburg city, Madison County","Macksburg city, Madison County",113,59,1.99,0.00,1.99,56.9,29.7
0400000US19,19,Iowa,1600000US1948450,1948450,"Iowa - PLACE - Madrid city, Boone County","Madrid city, Boone County",2543,1138,1.19,0.00,1.19,2139.0,957.2
0400000US19,19,Iowa,1600000US1948495,1948495,"Iowa - PLACE - Magnolia city, Harrison County","Magnolia city, Harrison County",183,87,0.57,0.00,0.57,322.1,153.1
0400000US19,19,Iowa,1600000US1948500,1948500,"Iowa - PLACE - Maharishi Vedic City city, Jefferson County","Maharishi Vedic City city, Jefferson County",259(r42152),174,3.36,0.00,3.36,77.1,51.8
0400000US19,19,Iowa,1600000US1948540,1948540,"Iowa - PLACE - Malcom city, Poweshiek County","Malcom city, Poweshiek County",287,143,0.61,0.00,0.61,469.4,233.9
0400000US19,19,Iowa,1600000US1948585,1948585,"Iowa - PLACE - Mallard city, Palo Alto County","Mallard city, Palo Alto County",274,137,0.41,0.00,0.41,675.6,337.8
0400000US19,19,Iowa,1600000US1948675,1948675,"Iowa - PLACE - Maloy city, Ringgold County","Maloy city, Ringgold County",29,15,0.62,0.00,0.62,47.1,24.4
0400000US19,19,Iowa,1600000US1948720,1948720,"Iowa - PLACE - Malvern city, Mills County","Malvern city, Mills County",1142,499,1.19,0.00,1.19,956.7,418.0
0400000US19,19,Iowa,1600000US1948810,1948810,"Iowa - PLACE - Manchester city, Delaware County","Manchester city, Delaware County",5179,2341,4.69,0.02,4.68,1107.4,500.6
0400000US19,19,Iowa,1600000US1948855,1948855,"Iowa - PLACE - Manilla city, Crawford County","Manilla city, Crawford County",776,369,1.03,0.00,1.03,751.2,357.2
0400000US19,19,Iowa,1600000US1948900,1948900,"Iowa - PLACE - Manly city, Worth County","Manly city, Worth County",1323,601,1.47,0.00,1.47,902.5,410.0
0400000US19,19,Iowa,1600000US1948945,1948945,"Iowa - PLACE - Manning city, Carroll County","Manning city, Carroll County",1500,719,2.49,0.01,2.49,603.3,289.2
0400000US19,19,Iowa,1600000US1948990,1948990,"Iowa - PLACE - Manson city, Calhoun County","Manson city, Calhoun County",1690,860,3.18,0.00,3.18,532.2,270.8
0400000US19,19,Iowa,1600000US1949170,1949170,"Iowa - PLACE - Mapleton city, Monona County","Mapleton city, Monona County",1224,631,1.60,0.00,1.60,763.5,393.6
0400000US19,19,Iowa,1600000US1949215,1949215,Iowa - PLACE - Maquoketa city,Maquoketa city,6141,2856,4.37,0.04,4.33,1417.1,659.0
0400000US19,19,Iowa,1550000US1949215045,1949215045,Iowa - PLACE - Maquoketa city - Clinton County (part),Clinton County (part),2,1,0.19,0.00,0.19,10.4,5.2
0400000US19,19,Iowa,1550000US1949215097,1949215097,Iowa - PLACE - Maquoketa city - Jackson County (part),Jackson County (part),6139,2855,4.18,0.04,4.14,1482.7,689.5
0400000US19,19,Iowa,1600000US1949260,1949260,"Iowa - PLACE - Marathon city, Buena Vista County","Marathon city, Buena Vista County",237,150,0.74,0.00,0.74,320.7,203.0
0400000US19,19,Iowa,1600000US1949305,1949305,"Iowa - PLACE - Marble Rock city, Floyd County","Marble Rock city, Floyd County",307,150,0.87,0.04,0.83,370.1,180.8
0400000US19,19,Iowa,1600000US1949350,1949350,"Iowa - PLACE - Marcus city, Cherokee County","Marcus city, Cherokee County",1117,548,1.54,0.00,1.54,724.8,355.6
0400000US19,19,Iowa,1600000US1949395,1949395,"Iowa - PLACE - Marengo city, Iowa County","Marengo city, Iowa County",2528,1154,2.14,0.06,2.08,1216.0,555.1
0400000US19,19,Iowa,1600000US1949485,1949485,"Iowa - PLACE - Marion city, Linn County","Marion city, Linn County",34768,15064,16.06,0.01,16.05,2166.2,938.5
0400000US19,19,Iowa,1600000US1949575,1949575,"Iowa - PLACE - Marne city, Cass County","Marne city, Cass County",120,64,0.57,0.00,0.57,208.8,111.3
0400000US19,19,Iowa,1600000US1949620,1949620,"Iowa - PLACE - Marquette city, Clayton County","Marquette city, Clayton County",375(r42153),216(r18516),1.80,0.07,1.74,215.9,124.4
0400000US19,19,Iowa,1600000US1949755,1949755,"Iowa - PLACE - Marshalltown city, Marshall County","Marshalltown city, Marshall County",27552,11171,19.31,0.03,19.28,1429.0,579.4
0400000US19,19,Iowa,1600000US1949845,1949845,"Iowa - PLACE - Martelle city, Jones County","Martelle city, Jones County",255,122,0.34,0.00,0.34,760.8,364.0
0400000US19,19,Iowa,1600000US1949890,1949890,"Iowa - PLACE - Martensdale city, Warren County","Martensdale city, Warren County",465,198,0.39,0.00,0.39,1178.0,501.6
0400000US19,19,Iowa,1600000US1949935,1949935,"Iowa - PLACE - Martinsburg city, Keokuk County","Martinsburg city, Keokuk County",112,55,0.38,0.00,0.38,298.6,146.6
0400000US19,19,Iowa,1600000US1950070,1950070,"Iowa - PLACE - Marysville city, Marion County","Marysville city, Marion County",66,29,0.37,0.00,0.37,180.1,79.1
0400000US19,19,Iowa,1600000US1950160,1950160,"Iowa - PLACE - Mason City city, Cerro Gordo County","Mason City city, Cerro Gordo County",28079,13352,28.09,0.29,27.81,1009.8,480.2
0400000US19,19,Iowa,1600000US1950205,1950205,"Iowa - PLACE - Masonville city, Delaware County","Masonville city, Delaware County",127,57,0.33,0.00,0.33,382.9,171.8
0400000US19,19,Iowa,1600000US1950250,1950250,"Iowa - PLACE - Massena city, Cass County","Massena city, Cass County",355,191,0.69,0.00,0.69,512.3,275.6
0400000US19,19,Iowa,1600000US1950385,1950385,"Iowa - PLACE - Matlock city, Sioux County","Matlock city, Sioux County",87,35,0.37,0.00,0.37,235.1,94.6
0400000US19,19,Iowa,1600000US1950430,1950430,"Iowa - PLACE - Maurice city, Sioux County","Maurice city, Sioux County",275,107,0.55,0.01,0.55,501.2,195.0
0400000US19,19,Iowa,1600000US1950520,1950520,"Iowa - PLACE - Maxwell city, Story County","Maxwell city, Story County",920,365,1.11,0.00,1.11,831.6,329.9
0400000US19,19,Iowa,1600000US1950610,1950610,"Iowa - PLACE - Maynard city, Fayette County","Maynard city, Fayette County",518,239,1.02,0.03,0.99,522.2,240.9
0400000US19,19,Iowa,1600000US1950655,1950655,"Iowa - PLACE - Maysville city, Scott County","Maysville city, Scott County",176,69,0.27,0.00,0.27,660.1,258.8
0400000US19,19,Iowa,1600000US1950700,1950700,"Iowa - PLACE - Mechanicsville city, Cedar County","Mechanicsville city, Cedar County",1146,496,0.83,0.00,0.83,1379.9,597.2
0400000US19,19,Iowa,1600000US1950790,1950790,"Iowa - PLACE - Mediapolis city, Des Moines County","Mediapolis city, Des Moines County",1560,680,1.20,0.00,1.20,1295.2,564.6
0400000US19,19,Iowa,1600000US1950880,1950880,"Iowa - PLACE - Melbourne city, Marshall County","Melbourne city, Marshall County",830,354,0.57,0.00,0.57,1467.6,625.9
0400000US19,19,Iowa,1600000US1950935,1950935,"Iowa - PLACE - Melcher-Dallas city, Marion County","Melcher-Dallas city, Marion County",1288,584,1.00,0.00,1.00,1293.8,586.6
0400000US19,19,Iowa,1600000US1950970,1950970,"Iowa - PLACE - Melrose city, Monroe County","Melrose city, Monroe County",112,67,1.01,0.00,1.01,110.9,66.3
0400000US19,19,Iowa,1600000US1951060,1951060,"Iowa - PLACE - Melvin city, Osceola County","Melvin city, Osceola County",214,130,0.18,0.00,0.18,1206.3,732.8
0400000US19,19,Iowa,1600000US1951105,1951105,"Iowa - PLACE - Menlo city, Guthrie County","Menlo city, Guthrie County",353,161,0.47,0.00,0.47,753.4,343.6
0400000US19,19,Iowa,1600000US1951150,1951150,"Iowa - PLACE - Meriden city, Cherokee County","Meriden city, Cherokee County",159,84,0.11,0.00,0.11,1428.2,754.5
0400000US19,19,Iowa,1600000US1951375,1951375,"Iowa - PLACE - Merrill city, Plymouth County","Merrill city, Plymouth County",755,317,0.57,0.00,0.57,1332.6,559.5
0400000US19,19,Iowa,1600000US1951420,1951420,"Iowa - PLACE - Meservey city, Cerro Gordo County","Meservey city, Cerro Gordo County",256,139,1.51,0.00,1.51,169.9,92.2
0400000US19,19,Iowa,1600000US1951510,1951510,"Iowa - PLACE - Meyer CDP, Mitchell County","Meyer CDP, Mitchell County",31,14,0.71,0.00,0.71,43.8,19.8
0400000US19,19,Iowa,1600000US1951600,1951600,"Iowa - PLACE - Middle Amana CDP, Iowa County","Middle Amana CDP, Iowa County",581,251,1.06,0.00,1.06,549.8,237.5
0400000US19,19,Iowa,1600000US1951735,1951735,"Iowa - PLACE - Middletown city, Des Moines County","Middletown city, Des Moines County",318,148,0.61,0.00,0.61,522.1,243.0
0400000US19,19,Iowa,1600000US1952050,1952050,"Iowa - PLACE - Miles city, Jackson County","Miles city, Jackson County",445,195,1.15,0.00,1.15,387.5,169.8
0400000US19,19,Iowa,1600000US1952095,1952095,"Iowa - PLACE - Milford city, Dickinson County","Milford city, Dickinson County",2898,1414,2.29,0.01,2.28,1271.3,620.3
0400000US19,19,Iowa,1600000US1952140,1952140,"Iowa - PLACE - Miller CDP, Hancock County","Miller CDP, Hancock County",60,28,2.10,0.00,2.10,28.6,13.3
0400000US19,19,Iowa,1600000US1952230,1952230,"Iowa - PLACE - Millersburg city, Iowa County","Millersburg city, Iowa County",159,81,0.14,0.00,0.14,1176.7,599.4
0400000US19,19,Iowa,1600000US1952275,1952275,"Iowa - PLACE - Millerton city, Wayne County","Millerton city, Wayne County",45,26,0.21,0.00,0.21,217.1,125.4
0400000US19,19,Iowa,1600000US1952410,1952410,"Iowa - PLACE - Millville city, Clayton County","Millville city, Clayton County",30,12,0.07,0.00,0.07,449.9,180.0
0400000US19,19,Iowa,1600000US1952455,1952455,"Iowa - PLACE - Milo city, Warren County","Milo city, Warren County",775,327,0.62,0.00,0.62,1244.7,525.2
0400000US19,19,Iowa,1600000US1952500,1952500,"Iowa - PLACE - Milton city, Van Buren County","Milton city, Van Buren County",443,204,2.51,0.00,2.51,176.6,81.3
0400000US19,19,Iowa,1600000US1952545,1952545,"Iowa - PLACE - Minburn city, Dallas County","Minburn city, Dallas County",365,163,0.28,0.00,0.28,1306.4,583.4
0400000US19,19,Iowa,1600000US1952590,1952590,"Iowa - PLACE - Minden city, Pottawattamie County","Minden city, Pottawattamie County",599,246,0.42,0.01,0.42,1433.5,588.7
0400000US19,19,Iowa,1600000US1952635,1952635,"Iowa - PLACE - Mineola CDP, Mills County","Mineola CDP, Mills County",166,67,0.41,0.00,0.41,401.6,162.1
0400000US19,19,Iowa,1600000US1952815,1952815,"Iowa - PLACE - Mingo city, Jasper County","Mingo city, Jasper County",302,134,0.61,0.00,0.61,497.0,220.5
0400000US19,19,Iowa,1600000US1952860,1952860,"Iowa - PLACE - Missouri Valley city, Harrison County","Missouri Valley city, Harrison County",2838,1291,3.13,0.00,3.13,907.5,412.8
0400000US19,19,Iowa,1600000US1952905,1952905,"Iowa - PLACE - Mitchell city, Mitchell County","Mitchell city, Mitchell County",138,73,0.54,0.00,0.54,253.5,134.1
0400000US19,19,Iowa,1600000US1952950,1952950,Iowa - PLACE - Mitchellville city,Mitchellville city,2254,693,2.34,0.01,2.33,965.6,296.9
0400000US19,19,Iowa,1550000US1952950099,1952950099,Iowa - PLACE - Mitchellville city - Jasper County (part),Jasper County (part),26,8,0.07,0.01,0.06,404.7,124.5
0400000US19,19,Iowa,1550000US1952950153,1952950153,Iowa - PLACE - Mitchellville city - Polk County (part),Polk County (part),2228,685,2.27,0.00,2.27,981.4,301.7
0400000US19,19,Iowa,1600000US1952995,1952995,"Iowa - PLACE - Modale city, Harrison County","Modale city, Harrison County",283,146,1.05,0.00,1.05,270.0,139.3
0400000US19,19,Iowa,1600000US1953085,1953085,"Iowa - PLACE - Mona CDP, Mitchell County","Mona CDP, Mitchell County",34,23,1.49,0.00,1.49,22.8,15.4
0400000US19,19,Iowa,1600000US1953175,1953175,"Iowa - PLACE - Mondamin city, Harrison County","Mondamin city, Harrison County",402,194,0.45,0.00,0.45,891.0,430.0
0400000US19,19,Iowa,1600000US1953265,1953265,"Iowa - PLACE - Monmouth city, Jackson County","Monmouth city, Jackson County",153,69,0.56,0.00,0.56,272.1,122.7
0400000US19,19,Iowa,1600000US1953310,1953310,"Iowa - PLACE - Monona city, Clayton County","Monona city, Clayton County",1549,725,1.17,0.00,1.17,1327.6,621.4
0400000US19,19,Iowa,1600000US1953355,1953355,"Iowa - PLACE - Monroe city, Jasper County","Monroe city, Jasper County",1830,839,1.69,0.00,1.69,1080.4,495.3
0400000US19,19,Iowa,1600000US1953490,1953490,"Iowa - PLACE - Montezuma city, Poweshiek County","Montezuma city, Poweshiek County",1462,692,2.49,0.01,2.48,589.2,278.9
0400000US19,19,Iowa,1600000US1953625,1953625,"Iowa - PLACE - Monticello city, Jones County","Monticello city, Jones County",3796,1839,6.33,0.04,6.29,603.1,292.2
0400000US19,19,Iowa,1600000US1953670,1953670,"Iowa - PLACE - Montour city, Tama County","Montour city, Tama County",249,116,0.46,0.00,0.46,545.4,254.1
0400000US19,19,Iowa,1600000US1953760,1953760,"Iowa - PLACE - Montrose city, Lee County","Montrose city, Lee County",898,405,1.14,0.02,1.12,801.9,361.7
0400000US19,19,Iowa,1600000US1953850,1953850,"Iowa - PLACE - Moorhead city, Monona County","Moorhead city, Monona County",226,117,0.32,0.00,0.32,699.2,362.0
0400000US19,19,Iowa,1600000US1953895,1953895,"Iowa - PLACE - Moorland city, Webster County","Moorland city, Webster County",169,85,1.48,0.00,1.48,114.2,57.4
0400000US19,19,Iowa,1600000US1953985,1953985,Iowa - PLACE - Moravia city,Moravia city,665,325,1.12,0.00,1.12,594.3,290.5
0400000US19,19,Iowa,1550000US1953985007,1953985007,Iowa - PLACE - Moravia city - Appanoose County (part),Appanoose County (part),663,324,1.11,0.00,1.11,598.9,292.7
0400000US19,19,Iowa,1550000US1953985135,1953985135,Iowa - PLACE - Moravia city - Monroe County (part),Monroe County (part),2,1,0.01,0.00,0.01,168.2,84.1
0400000US19,19,Iowa,1600000US1954030,1954030,"Iowa - PLACE - Morley city, Jones County","Morley city, Jones County",115,51,0.09,0.00,0.09,1226.4,543.9
0400000US19,19,Iowa,1600000US1954120,1954120,"Iowa - PLACE - Morning Sun city, Louisa County","Morning Sun city, Louisa County",836,360,0.80,0.00,0.80,1045.5,450.2
0400000US19,19,Iowa,1600000US1954165,1954165,"Iowa - PLACE - Morrison city, Grundy County","Morrison city, Grundy County",94,40,0.10,0.00,0.10,937.9,399.1
0400000US19,19,Iowa,1600000US1954390,1954390,"Iowa - PLACE - Moulton city, Appanoose County","Moulton city, Appanoose County",605,312,1.01,0.00,1.01,599.6,309.2
0400000US19,19,Iowa,1600000US1954435,1954435,"Iowa - PLACE - Mount Auburn city, Benton County","Mount Auburn city, Benton County",150,68,0.28,0.00,0.28,535.1,242.6
0400000US19,19,Iowa,1600000US1954480,1954480,"Iowa - PLACE - Mount Ayr city, Ringgold County","Mount Ayr city, Ringgold County",1691,822,2.69,0.02,2.67,633.8,308.1
0400000US19,19,Iowa,1600000US1954705,1954705,"Iowa - PLACE - Mount Pleasant city, Henry County","Mount Pleasant city, Henry County",8668,3365,8.52,0.02,8.51,1019.0,395.6
0400000US19,19,Iowa,1600000US1954750,1954750,"Iowa - PLACE - Mount Sterling city, Van Buren County","Mount Sterling city, Van Buren County",36,20,0.40,0.00,0.40,90.4,50.2
0400000US19,19,Iowa,1600000US1954795,1954795,"Iowa - PLACE - Mount Union city, Henry County","Mount Union city, Henry County",107,54,0.11,0.00,0.11,955.6,482.3
0400000US19,19,Iowa,1600000US1954840,1954840,"Iowa - PLACE - Mount Vernon city, Linn County","Mount Vernon city, Linn County",4506,1397,3.50,0.01,3.49,1290.2,400.0
0400000US19,19,Iowa,1600000US1954930,1954930,"Iowa - PLACE - Moville city, Woodbury County","Moville city, Woodbury County",1618,669,0.89,0.00,0.89,1812.4,749.4
0400000US19,19,Iowa,1600000US1955065,1955065,"Iowa - PLACE - Murray city, Clarke County","Murray city, Clarke County",756,337,0.79,0.00,0.79,951.9,424.3
0400000US19,19,Iowa,1600000US1955110,1955110,"Iowa - PLACE - Muscatine city, Muscatine County","Muscatine city, Muscatine County",22886,9830,18.35,1.05,17.30,1323.2,568.3
0400000US19,19,Iowa,1600000US1955200,1955200,"Iowa - PLACE - Mystic city, Appanoose County","Mystic city, Appanoose County",425,210,2.92,0.00,2.92,145.6,72.0
0400000US19,19,Iowa,1600000US1955335,1955335,Iowa - PLACE - Nashua city,Nashua city,1663,787,3.14,0.26,2.88,577.1,273.1
0400000US19,19,Iowa,1550000US1955335037,1955335037,Iowa - PLACE - Nashua city - Chickasaw County (part),Chickasaw County (part),1661,786,2.66,0.26,2.40,691.5,327.2
0400000US19,19,Iowa,1550000US1955335067,1955335067,Iowa - PLACE - Nashua city - Floyd County (part),Floyd County (part),2,1,0.48,0.00,0.48,4.2,2.1
0400000US19,19,Iowa,1600000US1955515,1955515,"Iowa - PLACE - Nemaha city, Sac County","Nemaha city, Sac County",85,36,0.07,0.00,0.07,1156.0,489.6
0400000US19,19,Iowa,1600000US1955560,1955560,"Iowa - PLACE - Neola city, Pottawattamie County","Neola city, Pottawattamie County",842,371,0.46,0.00,0.46,1832.8,807.6
0400000US19,19,Iowa,1600000US1955695,1955695,"Iowa - PLACE - Nevada city, Story County","Nevada city, Story County",6798,2990,5.08,0.02,5.06,1343.4,590.9
0400000US19,19,Iowa,1600000US1955785,1955785,"Iowa - PLACE - New Albin city, Allamakee County","New Albin city, Allamakee County",522,257,0.24,0.00,0.24,2150.0,1058.5
0400000US19,19,Iowa,1600000US1955965,1955965,"Iowa - PLACE - Newell city, Buena Vista County","Newell city, Buena Vista County",876,377,1.27,0.00,1.27,690.9,297.3
0400000US19,19,Iowa,1600000US1956055,1956055,"Iowa - PLACE - Newhall city, Benton County","Newhall city, Benton County",875,376,0.32,0.00,0.32,2769.1,1189.9
0400000US19,19,Iowa,1600000US1956100,1956100,"Iowa - PLACE - New Hampton city, Chickasaw County","New Hampton city, Chickasaw County",3571,1697,3.16,0.00,3.16,1129.4,536.7
0400000US19,19,Iowa,1600000US1956145,1956145,"Iowa - PLACE - New Hartford city, Butler County","New Hartford city, Butler County",516,234,0.50,0.00,0.50,1034.8,469.3
0400000US19,19,Iowa,1600000US1956190,1956190,"Iowa - PLACE - New Haven CDP, Mitchell County","New Haven CDP, Mitchell County",91,44,1.93,0.00,1.93,47.2,22.8
0400000US19,19,Iowa,1600000US1956280,1956280,"Iowa - PLACE - New Liberty city, Scott County","New Liberty city, Scott County",137,60,0.10,0.00,0.10,1440.5,630.9
0400000US19,19,Iowa,1600000US1956325,1956325,"Iowa - PLACE - New London city, Henry County","New London city, Henry County",1897,830,1.01,0.00,1.01,1884.8,824.6
0400000US19,19,Iowa,1600000US1956370,1956370,"Iowa - PLACE - New Market city, Taylor County","New Market city, Taylor County",415,212,0.44,0.00,0.44,944.9,482.7
0400000US19,19,Iowa,1600000US1956415,1956415,"Iowa - PLACE - New Providence city, Hardin County","New Providence city, Hardin County",228,106,1.01,0.00,1.01,226.4,105.3
0400000US19,19,Iowa,1600000US1956460,1956460,"Iowa - PLACE - New Sharon city, Mahaska County","New Sharon city, Mahaska County",1293,590,0.94,0.00,0.94,1380.4,629.9
